age,job,marital,education,balance,housing,loan,duration,pdays,previous,poutcome,deposit
41,blue_collar,single,primary,0,yes,no,522,-1,0,unknown,no
43,blue_collar,married,primary,56,no,no,365,-1,0,unknown,no
32,technician,single,tertiary,1855,no,no,126,134,1,other,yes
43,management,married,tertiary,1791,no,no,254,-1,0,unknown,yes
47,technician,divorced,secondary,236,no,no,263,-1,0,unknown,no
33,technician,single,secondary,18,no,no,93,-1,0,unknown,no
44,blue_collar,married,primary,1265,yes,no,555,-1,0,unknown,yes
47,management,single,tertiary,0,no,no,136,-1,0,unknown,no
39,admin,married,secondary,260,yes,no,175,116,2,failure,yes
29,student,single,secondary,1925,no,no,150,149,5,success,yes
27,management,single,secondary,178,yes,no,732,-1,0,unknown,yes
27,student,single,tertiary,1134,no,no,825,183,4,success,yes
31,management,single,tertiary,41,yes,no,392,-1,0,unknown,no
32,admin,married,secondary,366,no,no,366,-1,0,unknown,yes
28,student,single,secondary,69,no,no,532,-1,0,unknown,yes
42,management,married,tertiary,6060,yes,no,316,350,2,failure,yes
49,management,married,tertiary,1808,yes,no,205,95,1,success,yes
43,blue_collar,married,secondary,953,yes,no,765,-1,0,unknown,yes
56,management,married,tertiary,6798,yes,no,250,-1,0,unknown,no
35,management,married,tertiary,611,no,no,305,121,1,success,yes
56,blue_collar,married,secondary,448,yes,yes,556,181,2,other,yes
31,technician,married,tertiary,95,no,no,48,-1,0,unknown,no
60,retired,married,secondary,5632,yes,no,380,-1,0,unknown,no
48,blue_collar,married,primary,418,yes,no,102,-1,0,unknown,no
46,management,married,tertiary,460,no,no,56,-1,0,unknown,no
56,admin,divorced,secondary,1693,no,no,238,442,4,failure,yes
39,technician,single,secondary,681,yes,no,170,-1,0,unknown,no
60,admin,married,tertiary,1614,no,no,921,-1,0,unknown,yes
29,admin,single,secondary,464,no,no,317,518,1,failure,yes
27,unemployed,single,tertiary,3060,no,no,533,-1,0,unknown,no
73,retired,married,tertiary,1641,yes,no,49,-1,0,unknown,yes
50,management,married,tertiary,72,no,no,171,-1,0,unknown,no
21,student,single,secondary,123,no,no,513,91,1,success,yes
45,management,single,tertiary,1411,no,no,800,102,3,failure,yes
40,technician,single,tertiary,1646,yes,no,173,92,5,success,yes
63,management,married,tertiary,5112,no,no,2184,95,3,failure,yes
36,management,married,tertiary,1133,yes,no,293,181,2,other,yes
60,management,married,tertiary,3387,no,no,636,-1,0,unknown,no
59,blue_collar,married,primary,1939,no,no,172,-1,0,unknown,yes
28,management,single,tertiary,278,no,yes,194,-1,0,unknown,no
34,admin,married,tertiary,142,yes,no,459,-1,0,unknown,yes
42,admin,divorced,secondary,2129,no,no,633,182,2,other,yes
37,management,single,tertiary,33,yes,no,186,-1,0,unknown,yes
36,blue_collar,divorced,primary,0,no,no,543,-1,0,unknown,no
59,retired,divorced,primary,217,yes,no,574,-1,0,unknown,no
34,services,single,secondary,4062,yes,yes,29,-1,0,unknown,no
25,management,single,tertiary,1317,no,no,176,-1,0,unknown,yes
26,unemployed,single,tertiary,77,no,no,175,-1,0,unknown,yes
32,admin,married,secondary,200,no,no,729,29,3,failure,yes
68,retired,divorced,primary,695,no,no,233,-1,0,unknown,yes
32,blue_collar,married,secondary,130,yes,no,302,-1,0,unknown,no
32,technician,single,tertiary,4071,no,no,319,-1,0,unknown,yes
35,management,single,tertiary,805,no,no,613,-1,0,unknown,no
34,management,married,secondary,879,yes,no,712,344,1,failure,yes
34,blue_collar,married,secondary,320,yes,no,352,828,2,failure,yes
29,management,single,tertiary,224,yes,no,65,81,3,failure,yes
55,admin,married,primary,319,no,no,124,-1,0,unknown,no
53,housemaid,married,primary,70,no,no,77,-1,0,unknown,no
33,management,married,tertiary,6513,yes,no,170,343,1,other,yes
63,retired,married,unknown,2193,no,no,1348,-1,0,unknown,yes
34,retired,married,primary,4499,no,no,1681,-1,0,unknown,yes
31,entrepreneur,single,tertiary,-405,yes,yes,703,-1,0,unknown,yes
53,blue_collar,married,secondary,208,no,no,333,-1,0,unknown,no
44,technician,married,tertiary,717,no,no,150,-1,0,unknown,no
47,management,married,tertiary,288,no,no,193,181,1,success,yes
32,management,married,tertiary,376,yes,no,248,-1,0,unknown,yes
36,management,married,tertiary,203,no,no,139,-1,0,unknown,yes
45,management,married,secondary,21,yes,no,788,-1,0,unknown,no
35,technician,married,tertiary,6,yes,no,47,-1,0,unknown,no
42,admin,divorced,secondary,241,yes,no,1012,-1,0,unknown,yes
31,blue_collar,married,secondary,2591,yes,no,55,-1,0,unknown,no
45,technician,married,secondary,2403,no,no,207,-1,0,unknown,no
30,management,single,tertiary,265,no,no,295,93,3,success,no
35,unknown,married,primary,634,no,no,185,-1,0,unknown,no
27,management,single,secondary,843,no,no,187,-1,0,unknown,yes
30,student,single,tertiary,228,yes,no,314,-1,0,unknown,yes
31,technician,divorced,tertiary,0,no,no,581,-1,0,unknown,yes
36,services,married,secondary,4721,no,no,149,-1,0,unknown,yes
42,technician,divorced,secondary,248,no,no,163,-1,0,unknown,no
61,management,married,tertiary,3371,no,no,299,-1,0,unknown,yes
37,blue_collar,divorced,secondary,811,yes,yes,185,-1,0,unknown,no
51,management,divorced,tertiary,-2282,yes,yes,301,-1,0,unknown,no
33,student,single,unknown,5969,no,no,110,83,7,failure,no
35,blue_collar,single,primary,21,yes,no,129,-1,0,unknown,no
33,management,single,tertiary,3552,no,no,158,85,3,failure,yes
42,management,married,secondary,580,no,no,67,-1,0,unknown,no
27,technician,married,secondary,241,no,yes,889,-1,0,unknown,no
38,technician,married,secondary,0,yes,no,1545,-1,0,unknown,yes
34,services,single,secondary,313,yes,no,634,-1,0,unknown,no
27,services,single,secondary,1928,no,yes,513,-1,0,unknown,no
42,technician,single,secondary,-321,no,no,230,-1,0,unknown,no
44,management,single,tertiary,1090,no,no,178,93,6,success,yes
40,services,married,secondary,473,yes,no,383,-1,0,unknown,yes
31,admin,single,secondary,396,yes,no,104,-1,0,unknown,no
32,management,married,tertiary,8929,no,no,126,-1,0,unknown,yes
37,admin,married,secondary,1967,no,no,376,-1,0,unknown,yes
39,technician,single,secondary,1022,yes,no,1410,-1,0,unknown,yes
45,entrepreneur,married,unknown,3133,yes,yes,804,-1,0,unknown,yes
28,management,single,tertiary,223,yes,no,303,278,3,success,yes
32,housemaid,married,primary,-184,yes,no,129,197,1,failure,no
34,housemaid,married,primary,2929,no,no,518,-1,0,unknown,yes
36,unemployed,single,tertiary,1291,no,no,195,86,1,success,yes
40,technician,married,secondary,-496,no,no,22,-1,0,unknown,no
54,unemployed,single,secondary,380,no,no,696,-1,0,unknown,yes
27,management,single,tertiary,1720,no,no,284,273,1,failure,yes
28,admin,single,secondary,-7,no,yes,3183,-1,0,unknown,yes
55,unemployed,divorced,secondary,309,no,no,467,184,1,success,yes
30,admin,single,secondary,3528,no,no,250,92,2,failure,yes
55,retired,divorced,tertiary,0,no,no,616,370,1,success,yes
27,blue_collar,single,secondary,3792,no,no,504,183,2,success,yes
71,housemaid,divorced,primary,1311,no,no,301,91,1,success,yes
52,blue_collar,divorced,primary,196,yes,no,119,-1,0,unknown,no
50,management,divorced,tertiary,810,no,no,91,103,3,success,yes
39,management,single,tertiary,2258,yes,no,255,-1,0,unknown,no
35,blue_collar,divorced,primary,1792,yes,no,630,-1,0,unknown,yes
42,management,married,primary,5310,yes,no,545,186,1,success,yes
34,blue_collar,married,primary,695,yes,yes,1064,-1,0,unknown,yes
49,technician,married,tertiary,1235,no,no,354,-1,0,unknown,yes
31,unemployed,single,tertiary,140,yes,no,11,-1,0,unknown,no
28,admin,single,secondary,261,yes,yes,254,142,6,success,yes
56,retired,married,primary,9367,no,no,320,101,2,success,yes
34,admin,married,secondary,1467,yes,no,113,332,2,failure,no
29,technician,married,secondary,1180,yes,no,367,323,3,failure,yes
35,technician,married,secondary,0,no,no,125,-1,0,unknown,no
45,admin,married,secondary,5021,no,no,233,-1,0,unknown,yes
51,blue_collar,married,primary,3754,no,yes,202,-1,0,unknown,no
48,blue_collar,married,primary,476,no,no,856,-1,0,unknown,yes
69,retired,married,unknown,426,no,no,395,-1,0,unknown,yes
53,blue_collar,married,primary,1388,no,no,139,-1,0,unknown,no
44,entrepreneur,married,tertiary,121,no,no,412,-1,0,unknown,yes
40,blue_collar,divorced,secondary,0,yes,no,121,-1,0,unknown,no
42,admin,divorced,secondary,527,no,yes,181,185,1,success,yes
36,admin,single,tertiary,994,no,no,211,90,6,success,yes
67,retired,married,secondary,203,no,no,405,266,2,success,yes
50,blue_collar,married,primary,2590,yes,no,257,-1,0,unknown,no
60,housemaid,married,unknown,491,no,no,503,-1,0,unknown,no
29,technician,married,secondary,0,no,no,33,-1,0,unknown,no
58,management,married,tertiary,0,no,no,358,-1,0,unknown,yes
48,technician,married,secondary,1000,no,no,104,-1,0,unknown,no
55,blue_collar,married,secondary,660,no,no,348,-1,0,unknown,no
56,blue_collar,married,unknown,260,yes,no,250,-1,0,unknown,no
40,management,divorced,tertiary,858,no,no,202,-1,0,unknown,yes
32,admin,divorced,secondary,-331,yes,yes,130,-1,0,unknown,no
30,services,married,secondary,0,yes,no,681,-1,0,unknown,yes
33,management,single,tertiary,541,yes,yes,572,-1,0,unknown,no
42,management,married,tertiary,294,no,no,513,-1,0,unknown,yes
28,management,married,tertiary,84,no,yes,48,-1,0,unknown,no
47,admin,married,secondary,1387,yes,no,158,826,1,failure,no
44,services,married,secondary,0,yes,yes,161,-1,0,unknown,no
27,blue_collar,married,tertiary,335,yes,no,519,-1,0,unknown,yes
30,technician,single,secondary,778,yes,no,22,346,2,failure,no
51,housemaid,married,primary,289,no,no,97,-1,0,unknown,no
53,technician,single,tertiary,1,no,no,190,-1,0,unknown,no
34,self_employed,single,tertiary,1943,yes,no,478,-1,0,unknown,no
28,technician,single,secondary,6551,no,no,362,77,1,failure,no
33,blue_collar,single,tertiary,700,no,no,126,88,1,success,yes
49,unemployed,married,tertiary,377,no,no,158,59,2,failure,no
42,blue_collar,single,primary,1628,yes,no,590,-1,0,unknown,yes
39,technician,married,primary,2118,yes,no,266,-1,0,unknown,no
36,technician,single,secondary,265,yes,yes,348,-1,0,unknown,no
45,admin,single,secondary,-11,yes,no,247,-1,0,unknown,no
29,admin,single,secondary,1027,yes,no,177,-1,0,unknown,yes
35,unemployed,married,secondary,2080,yes,no,266,-1,0,unknown,no
44,services,divorced,secondary,-368,yes,no,895,-1,0,unknown,yes
37,blue_collar,married,primary,461,yes,no,272,-1,0,unknown,no
26,services,single,secondary,397,no,no,268,-1,0,unknown,no
44,admin,divorced,tertiary,558,yes,no,262,-1,0,unknown,yes
30,management,married,tertiary,8089,yes,no,232,294,2,failure,yes
55,management,married,unknown,179,no,no,97,-1,0,unknown,no
40,blue_collar,married,secondary,1938,yes,no,228,-1,0,unknown,no
40,management,married,tertiary,0,no,no,147,96,8,success,yes
44,admin,married,secondary,764,yes,no,232,213,1,failure,no
34,technician,single,secondary,1279,yes,no,174,160,8,other,yes
38,management,single,tertiary,8669,yes,no,5,150,6,failure,no
54,admin,married,secondary,0,no,no,161,98,2,failure,yes
29,services,married,secondary,6567,yes,no,792,298,1,failure,yes
29,services,married,secondary,30,yes,no,74,-1,0,unknown,no
33,management,single,tertiary,307,no,no,113,179,4,failure,no
35,technician,single,secondary,1855,yes,no,138,-1,0,unknown,no
54,retired,married,primary,136,yes,no,352,332,2,failure,no
35,technician,married,secondary,1,yes,yes,85,-1,0,unknown,no
42,blue_collar,married,unknown,0,no,no,270,-1,0,unknown,no
71,retired,married,primary,2988,no,no,130,-1,0,unknown,yes
60,self_employed,married,primary,362,no,yes,816,-1,0,unknown,yes
31,management,married,tertiary,3,yes,yes,331,-1,0,unknown,yes
29,admin,single,secondary,1992,no,no,119,-1,0,unknown,no
54,blue_collar,married,primary,2440,no,yes,334,-1,0,unknown,no
38,blue_collar,married,secondary,376,yes,no,1521,-1,0,unknown,no
42,blue_collar,married,primary,2103,yes,no,384,-1,0,unknown,yes
41,admin,divorced,secondary,2550,yes,no,894,347,2,failure,no
35,technician,single,primary,744,yes,no,1096,-1,0,unknown,no
59,blue_collar,married,secondary,-918,yes,no,253,-1,0,unknown,no
31,admin,married,secondary,8781,yes,no,680,177,1,success,yes
36,blue_collar,married,primary,2079,yes,yes,403,-1,0,unknown,no
47,housemaid,married,primary,183,no,no,144,-1,0,unknown,no
49,blue_collar,married,primary,399,no,no,679,-1,0,unknown,no
24,blue_collar,single,secondary,167,no,yes,134,-1,0,unknown,yes
26,services,married,secondary,-379,yes,yes,1237,-1,0,unknown,yes
52,self_employed,married,secondary,-488,yes,no,322,-1,0,unknown,no
56,management,married,tertiary,94,no,no,530,-1,0,unknown,no
40,technician,single,tertiary,1175,no,no,184,-1,0,unknown,yes
62,retired,married,unknown,800,no,no,737,-1,0,unknown,yes
72,retired,married,unknown,1940,no,no,705,-1,0,unknown,yes
44,entrepreneur,married,secondary,692,no,no,73,-1,0,unknown,no
42,entrepreneur,married,secondary,1002,no,no,109,-1,0,unknown,no
31,technician,single,secondary,816,no,no,100,-1,0,unknown,no
43,admin,married,secondary,-204,yes,no,163,-1,0,unknown,no
47,admin,single,secondary,3696,no,no,758,-1,0,unknown,yes
48,management,married,secondary,2892,no,no,407,385,1,success,yes
48,blue_collar,married,primary,237,yes,no,18,-1,0,unknown,no
38,entrepreneur,single,secondary,2543,no,no,223,414,4,failure,yes
30,management,single,tertiary,147,no,no,234,100,1,failure,yes
39,technician,single,secondary,4646,yes,no,486,-1,0,unknown,yes
49,management,married,tertiary,2881,no,no,120,-1,0,unknown,yes
59,services,married,secondary,-22,yes,no,748,-1,0,unknown,yes
47,technician,divorced,tertiary,8422,no,no,200,-1,0,unknown,no
25,services,single,secondary,2311,no,yes,1105,-1,0,unknown,yes
32,management,single,tertiary,17,no,no,72,-1,0,unknown,no
34,self_employed,married,primary,7468,yes,yes,383,-1,0,unknown,yes
37,unemployed,single,secondary,443,no,no,1600,-1,0,unknown,yes
54,retired,married,secondary,3538,no,no,820,-1,0,unknown,yes
35,management,married,tertiary,193,yes,no,565,13,1,failure,yes
43,services,divorced,secondary,313,yes,no,155,-1,0,unknown,no
29,management,married,tertiary,8103,no,no,473,-1,0,unknown,yes
40,self_employed,married,secondary,311,yes,no,723,-1,0,unknown,no
27,admin,single,secondary,15,no,yes,177,-1,0,unknown,no
56,management,married,primary,405,no,no,251,-1,0,unknown,no
29,unemployed,single,unknown,1584,no,no,245,-1,0,unknown,yes
41,blue_collar,married,primary,219,no,yes,1574,-1,0,unknown,yes
38,technician,single,tertiary,221,no,no,79,-1,0,unknown,no
32,technician,single,tertiary,932,yes,no,944,318,1,failure,yes
41,entrepreneur,divorced,secondary,1588,yes,yes,10,-1,0,unknown,no
38,services,married,secondary,-314,yes,no,66,-1,0,unknown,no
46,management,married,tertiary,385,yes,no,52,-1,0,unknown,no
41,admin,divorced,secondary,6046,yes,yes,185,-1,0,unknown,yes
46,blue_collar,married,secondary,137,no,no,252,-1,0,unknown,no
48,management,single,tertiary,86,no,no,281,186,6,other,yes
65,retired,married,secondary,2326,no,yes,276,-1,0,unknown,yes
50,self_employed,single,secondary,766,yes,no,253,304,4,failure,no
36,technician,single,secondary,-15,yes,no,341,-1,0,unknown,no
42,technician,married,secondary,994,yes,no,365,-1,0,unknown,no
30,services,divorced,secondary,1336,yes,no,13,355,5,failure,no
33,technician,divorced,secondary,522,no,yes,559,-1,0,unknown,no
32,admin,single,secondary,223,yes,yes,236,-1,0,unknown,no
35,management,married,tertiary,8,no,no,93,-1,0,unknown,yes
51,management,married,unknown,1708,no,no,92,-1,0,unknown,no
34,technician,married,secondary,4,yes,no,105,263,1,failure,no
59,retired,married,secondary,6888,no,no,1025,-1,0,unknown,yes
60,self_employed,married,secondary,0,no,no,97,-1,0,unknown,no
45,admin,divorced,secondary,-176,no,yes,574,-1,0,unknown,yes
54,management,married,tertiary,1303,no,no,1635,-1,0,unknown,yes
47,unemployed,single,secondary,4819,no,no,144,-1,0,unknown,no
56,self_employed,married,secondary,784,no,yes,149,-1,0,unknown,no
25,management,single,tertiary,316,no,no,347,-1,0,unknown,yes
37,management,married,tertiary,1689,yes,no,645,-1,0,unknown,no
52,unemployed,married,secondary,1416,no,no,436,182,1,success,yes
39,services,married,secondary,52,no,no,1420,-1,0,unknown,yes
30,student,married,tertiary,324,no,no,585,-1,0,unknown,no
60,blue_collar,divorced,primary,92,yes,no,70,-1,0,unknown,no
52,blue_collar,married,secondary,1027,no,no,59,-1,0,unknown,no
49,management,married,tertiary,1311,yes,no,813,-1,0,unknown,yes
46,admin,single,secondary,1693,yes,no,427,-1,0,unknown,yes
42,blue_collar,married,primary,1673,yes,no,636,-1,0,unknown,yes
36,blue_collar,married,primary,973,yes,yes,293,-1,0,unknown,no
39,unemployed,married,primary,7005,yes,no,429,184,3,success,yes
35,technician,married,tertiary,703,no,no,169,-1,0,unknown,no
37,management,married,tertiary,6771,no,no,337,186,1,success,yes
30,student,single,unknown,4468,no,no,204,-1,0,unknown,yes
39,services,married,primary,1951,yes,no,208,-1,0,unknown,no
22,student,single,secondary,64,no,no,112,-1,0,unknown,no
49,entrepreneur,married,tertiary,384,no,no,64,-1,0,unknown,no
57,management,married,secondary,0,no,no,132,-1,0,unknown,no
23,blue_collar,married,primary,-213,no,no,165,-1,0,unknown,no
39,management,divorced,tertiary,373,no,no,148,-1,0,unknown,no
38,management,married,tertiary,2278,yes,yes,244,-1,0,unknown,no
59,technician,married,secondary,116,no,no,398,422,3,failure,yes
49,technician,married,tertiary,1071,no,no,225,91,1,success,yes
39,technician,divorced,secondary,0,yes,yes,85,-1,0,unknown,no
37,management,married,tertiary,0,yes,no,242,153,7,failure,yes
40,blue_collar,married,primary,2129,yes,no,1156,-1,0,unknown,no
18,student,single,primary,608,no,no,267,-1,0,unknown,yes
55,retired,divorced,secondary,282,yes,no,99,-1,0,unknown,no
33,technician,single,tertiary,109,yes,yes,601,10,7,failure,yes
33,technician,single,secondary,2583,no,no,241,108,1,failure,no
29,technician,single,secondary,1165,no,no,245,-1,0,unknown,yes
59,retired,divorced,tertiary,3444,no,no,241,-1,0,unknown,yes
28,services,single,secondary,525,no,no,81,-1,0,unknown,no
29,blue_collar,married,primary,787,yes,no,257,-1,0,unknown,no
34,management,divorced,tertiary,2885,no,no,314,156,4,other,yes
33,management,married,tertiary,1195,yes,no,355,-1,0,unknown,no
59,management,married,tertiary,296,no,yes,805,-1,0,unknown,yes
33,technician,married,secondary,557,no,no,367,-1,0,unknown,yes
49,management,married,secondary,543,yes,no,213,-1,0,unknown,no
72,retired,married,secondary,1129,no,no,186,-1,0,unknown,yes
39,management,single,tertiary,0,yes,no,271,93,3,success,yes
35,unemployed,single,tertiary,415,no,no,462,92,4,success,yes
32,services,married,secondary,144,yes,no,260,-1,0,unknown,no
43,management,divorced,tertiary,2367,no,no,83,113,3,success,yes
38,blue_collar,married,secondary,0,no,no,152,-1,0,unknown,no
55,blue_collar,married,secondary,2059,yes,no,149,259,4,failure,no
65,retired,married,primary,276,no,no,229,-1,0,unknown,yes
28,management,single,tertiary,1414,yes,no,294,521,1,failure,yes
45,admin,married,secondary,111,yes,no,173,-1,0,unknown,no
37,management,married,tertiary,0,no,no,637,-1,0,unknown,yes
48,blue_collar,married,primary,51,no,yes,76,-1,0,unknown,no
28,management,single,tertiary,874,yes,no,509,-1,0,unknown,yes
36,technician,divorced,secondary,1451,yes,no,192,93,17,other,yes
44,blue_collar,married,unknown,15578,yes,no,401,-1,0,unknown,no
29,services,single,secondary,84,no,yes,587,-1,0,unknown,yes
37,technician,married,secondary,157,yes,no,238,-1,0,unknown,no
35,management,married,tertiary,2957,yes,yes,733,-1,0,unknown,yes
47,management,married,unknown,4567,no,no,921,-1,0,unknown,no
42,blue_collar,married,primary,-67,yes,no,128,-1,0,unknown,no
32,management,single,tertiary,7290,yes,no,357,-1,0,unknown,yes
61,retired,married,tertiary,2557,yes,no,139,190,1,success,yes
48,blue_collar,single,primary,8990,no,no,1790,-1,0,unknown,yes
28,technician,single,secondary,1363,no,no,79,-1,0,unknown,yes
32,blue_collar,married,secondary,320,yes,yes,22,-1,0,unknown,no
44,unemployed,married,tertiary,1151,yes,no,127,-1,0,unknown,no
51,blue_collar,married,primary,1694,no,no,186,-1,0,unknown,no
55,retired,married,secondary,1504,yes,yes,761,-1,0,unknown,yes
44,unemployed,married,primary,97,yes,no,105,-1,0,unknown,no
35,admin,married,secondary,-488,yes,no,97,-1,0,unknown,no
25,blue_collar,single,secondary,389,no,no,837,-1,0,unknown,yes
37,management,single,tertiary,0,no,no,643,-1,0,unknown,no
57,management,married,secondary,7162,no,no,83,-1,0,unknown,no
46,blue_collar,married,primary,369,yes,no,916,-1,0,unknown,yes
29,admin,single,secondary,-194,yes,no,127,-1,0,unknown,no
32,management,single,tertiary,0,no,no,550,-1,0,unknown,yes
41,blue_collar,married,secondary,2039,yes,no,729,-1,0,unknown,yes
22,student,single,secondary,948,no,no,169,191,3,success,yes
67,management,married,tertiary,405,no,no,345,-1,0,unknown,yes
46,technician,married,secondary,363,yes,no,209,-1,0,unknown,no
33,blue_collar,single,primary,-15,no,yes,326,-1,0,unknown,no
47,technician,married,secondary,335,no,no,226,-1,0,unknown,yes
37,management,married,tertiary,26,no,no,151,62,4,failure,no
74,retired,divorced,primary,2308,no,no,251,535,2,success,no
24,technician,single,secondary,726,no,no,445,-1,0,unknown,yes
38,services,married,secondary,133,yes,no,267,-1,0,unknown,no
36,management,married,tertiary,3874,no,no,425,-1,0,unknown,no
51,housemaid,married,unknown,2337,yes,no,251,266,3,other,yes
32,housemaid,married,primary,1349,yes,no,132,-1,0,unknown,no
40,admin,single,secondary,782,yes,no,94,202,17,failure,no
36,management,single,tertiary,579,no,no,481,-1,0,unknown,yes
37,management,married,tertiary,2283,no,no,243,98,2,failure,yes
32,management,single,tertiary,935,no,no,165,91,7,success,yes
31,technician,single,tertiary,23,no,no,121,-1,0,unknown,no
38,admin,married,secondary,0,yes,no,284,-1,0,unknown,no
23,student,single,secondary,431,no,no,201,186,2,success,yes
25,technician,single,tertiary,3411,no,no,225,-1,0,unknown,yes
35,technician,married,tertiary,22,no,no,109,-1,0,unknown,no
34,technician,married,secondary,1035,no,no,1374,-1,0,unknown,yes
30,entrepreneur,single,secondary,732,no,no,1404,-1,0,unknown,yes
48,admin,divorced,secondary,83,yes,no,1101,-1,0,unknown,yes
36,student,single,unknown,172,no,no,81,-1,0,unknown,no
32,services,divorced,secondary,4612,yes,no,937,-1,0,unknown,no
51,entrepreneur,single,tertiary,0,no,no,643,-1,0,unknown,no
35,technician,single,secondary,1001,no,yes,178,-1,0,unknown,no
30,unemployed,married,secondary,142,yes,no,350,-1,0,unknown,no
40,technician,married,secondary,312,no,no,612,-1,0,unknown,yes
47,management,married,tertiary,3505,no,no,434,-1,0,unknown,yes
50,admin,divorced,secondary,81,no,yes,64,-1,0,unknown,no
61,management,married,tertiary,997,no,no,106,-1,0,unknown,yes
40,management,married,tertiary,24450,no,no,73,-1,0,unknown,no
24,student,single,tertiary,834,no,no,679,-1,0,unknown,yes
26,blue_collar,single,primary,-887,yes,no,827,-1,0,unknown,yes
30,management,divorced,tertiary,415,yes,yes,984,343,4,failure,yes
53,unemployed,married,secondary,582,yes,no,96,-1,0,unknown,no
44,admin,divorced,secondary,-43,yes,yes,206,-1,0,unknown,no
45,technician,married,secondary,1412,yes,no,764,-1,0,unknown,no
39,housemaid,married,primary,2460,no,no,194,-1,0,unknown,no
34,self_employed,single,secondary,296,no,no,609,-1,0,unknown,yes
51,management,married,tertiary,-3,no,no,79,-1,0,unknown,no
30,admin,married,tertiary,26,yes,no,62,323,1,failure,no
31,management,single,tertiary,-365,yes,no,319,-1,0,unknown,no
29,services,married,primary,-102,no,no,134,-1,0,unknown,no
22,student,single,secondary,3982,no,no,206,-1,0,unknown,yes
29,management,married,tertiary,2417,yes,no,126,-1,0,unknown,no
40,blue_collar,married,secondary,668,yes,no,156,318,1,other,no
28,blue_collar,single,tertiary,727,yes,no,144,-1,0,unknown,no
32,blue_collar,married,secondary,2263,no,no,113,-1,0,unknown,no
35,blue_collar,married,secondary,860,yes,no,884,-1,0,unknown,yes
49,blue_collar,married,primary,-232,no,yes,106,-1,0,unknown,no
30,technician,single,tertiary,178,no,no,656,-1,0,unknown,yes
36,blue_collar,married,primary,156,yes,no,219,-1,0,unknown,no
55,management,married,primary,621,no,yes,114,208,1,failure,no
38,self_employed,married,secondary,746,no,no,256,-1,0,unknown,no
43,management,married,tertiary,2383,no,no,379,-1,0,unknown,yes
44,blue_collar,single,primary,0,yes,no,184,-1,0,unknown,no
42,technician,married,secondary,994,yes,no,149,78,5,failure,yes
23,student,single,secondary,794,no,no,607,171,3,other,yes
23,technician,single,secondary,598,no,no,166,-1,0,unknown,no
29,management,single,tertiary,92,no,no,175,-1,0,unknown,yes
52,technician,married,tertiary,876,no,no,601,-1,0,unknown,yes
47,management,divorced,tertiary,4556,yes,no,146,-1,0,unknown,no
39,management,married,tertiary,378,yes,yes,127,-1,0,unknown,no
40,blue_collar,married,secondary,1451,no,no,314,-1,0,unknown,yes
58,retired,single,primary,6570,no,no,106,-1,0,unknown,no
29,management,single,tertiary,265,no,no,130,94,1,success,yes
23,student,single,tertiary,113,no,no,266,-1,0,unknown,yes
65,admin,married,secondary,952,no,no,310,-1,0,unknown,yes
28,management,single,tertiary,6784,no,no,502,115,3,other,yes
33,blue_collar,married,primary,-191,yes,yes,1290,-1,0,unknown,yes
32,student,single,tertiary,922,no,no,338,-1,0,unknown,no
39,admin,married,secondary,0,no,no,366,436,10,failure,yes
41,management,married,tertiary,4063,yes,no,14,172,2,failure,no
34,blue_collar,married,secondary,2595,yes,yes,126,336,2,other,no
49,management,married,tertiary,1167,yes,yes,249,91,14,success,yes
39,self_employed,single,tertiary,426,no,no,1029,-1,0,unknown,yes
26,services,single,secondary,-72,yes,no,82,-1,0,unknown,no
43,self_employed,single,primary,1337,yes,yes,632,-1,0,unknown,no
34,unemployed,married,secondary,978,no,no,132,-1,0,unknown,yes
41,unemployed,married,tertiary,0,no,no,373,-1,0,unknown,yes
46,admin,single,secondary,272,no,no,149,-1,0,unknown,no
32,management,married,secondary,134,yes,yes,532,-1,0,unknown,yes
36,management,single,tertiary,2032,no,yes,736,-1,0,unknown,yes
38,admin,single,secondary,77,no,no,441,-1,0,unknown,no
33,management,single,tertiary,191,no,yes,678,209,1,failure,no
55,management,married,tertiary,7803,no,no,441,-1,0,unknown,yes
32,technician,married,secondary,660,no,no,226,490,1,failure,yes
37,unemployed,married,secondary,4969,yes,no,169,-1,0,unknown,no
77,retired,divorced,tertiary,4659,no,no,161,-1,0,unknown,yes
40,technician,married,secondary,-28,yes,yes,289,-1,0,unknown,no
31,technician,single,tertiary,22,yes,no,483,-1,0,unknown,yes
38,management,married,tertiary,119,yes,no,568,-1,0,unknown,yes
53,management,divorced,tertiary,2152,no,no,75,-1,0,unknown,yes
32,management,single,tertiary,1434,no,no,1144,-1,0,unknown,no
30,management,married,tertiary,6432,yes,no,206,119,3,other,no
50,admin,divorced,secondary,3240,no,no,144,-1,0,unknown,no
39,blue_collar,single,secondary,1170,no,no,383,-1,0,unknown,no
58,services,divorced,secondary,462,no,no,495,93,1,success,yes
37,management,single,secondary,655,no,yes,258,-1,0,unknown,no
49,blue_collar,married,secondary,388,no,no,265,-1,0,unknown,no
58,retired,married,secondary,5435,yes,no,118,-1,0,unknown,no
72,retired,divorced,primary,0,no,no,359,-1,0,unknown,no
41,blue_collar,married,primary,6596,yes,no,88,-1,0,unknown,no
57,management,married,tertiary,10583,no,no,295,-1,0,unknown,yes
31,self_employed,single,secondary,762,no,no,312,-1,0,unknown,no
